,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62
399839,United States,USA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,34.9652709960938,,,,,,49.18669128417971,,,49.251800537109396,49.186859130859396,49.080440521240206,48.8721504211426,48.6528205871582,48.921630859375,48.9503288269043,,,48.6667404174805,49.159309387207,,48.7466888427734,48.581058502197294,49.1116409301758,48.7630500793457,,49.7125091552734,,48.997440338134794,49.034481048584006,48.4569702148438,48.7226486206055,49.1843490600586,49.151859283447294,48.572139739990206,48.9053611755371,48.6280288696289,49.087860107421896,49.0073318481445,48.8583488464355,48.9124984741211,48.87004089355471,49.1449394226074,,,,
399840,United States,USA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,1003000.0,,,,,,,,,,,,,,,,,,,,,1320775.0,1341314.0,1369314.0,1394080.0,,1464242.0,1503941.0,1546890.0,1522620.0,1558530.0,1599303.0,1615032.0,1634890.0,1679570.0,1698103.0,1717576.0,1756753.0,1758269.0,1671040.0,1645042.0,1639621.875,1638605.75,,,,
399841,United States,USA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6079597473145,55.609279632568395,55.6130981445313,55.613311767578104,,55.6013298034668,55.5963287353516,55.5964508056641,55.617488861084006,60.4793586730957,60.5102310180664,62.5870018005371,62.548858642578104,62.493381500244105,62.4439697265625,60.35639953613279,61.281410217285206,61.3337287902832,61.1472511291504,62.0022506713867,62.0369682312012,62.0292091369629,,,,
399842,United States,USA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734456.0,745895.0,761518.0,775294.0,,814138.0,836136.0,860016.0,846843.0,942589.0,967742.0,1010800.0,1022605.0,1049620.0,1060363.0,1036667.0,1076563.0,1078412.0,1021795.0,1019963.0,1017171.75,1016414.1875,,,,
399843,United States,USA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
399844,United States,USA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399845,United States,USA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,380000000.0,400000000.0,610000000.0,700000000.0,720000000.0,720000000.0,760000000.0,700000000.0,810000000.0,1140000000.0,1320000000.0,1230000000.0,2040000000.0,2010000000.0,2160000000.0,2500000000.0,3409000000.0,3866000000.0,4629000000.0,5080000000.0,10040000000.0,47850000000.0,6541600000.0,6666900000.0,7986200000.0,8625900000.0,10400800000.0,9891700000.0,9635800000.0,34599000000.0,37621000000.0,41600000000.0,53083000000.0,62251000000.0,60319000000.0,65595000000.0,70686000000.0,70799000000.0,85078000000.0,86757000000.0,90784000000.0,99662000000.0,108712000000.0,125971000000.0,140079000000.0,126097000000.0,135192000000.0,,
399846,United States,USA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,1480000000.0,1510000000.0,1570000000.0,1830000000.0,1650000000.0,1640000000.0,1660000000.0,1700000000.0,1970000000.0,2180000000.0,2480000000.0,5900000000.0,10830000000.0,11180000000.0,11980000000.0,12140000000.0,13287000000.0,14413000000.0,16657000000.0,17620000000.0,18810000000.0,20789000000.0,22813550000.0,25338700000.0,28717600000.0,32058200000.0,33550700000.0,38290000000.0,45247900000.0,57302000000.0,65084000000.0,79921000000.0,85326000000.0,94306000000.0,105965000000.0,110565000000.0,107559000000.0,119575000000.0,142539000000.0,139092000000.0,142728000000.0,150404000000.0,150403000000.0,165319000000.0,180663000000.0,187170000000.0,200907000000.0,,
399847,United States,USA,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78126.0,,138514.0,198098.0,232029.0,259881.0,319836.0,357246.0,378887.0,446992.0,487069.0,462733.0,412855.0,493656.0,530309.0,524550.0,,
399848,United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.156179574017,,477.456781576531,676.5519659415451,785.164017131911,870.973512452809,1061.76250191767,1174.78819030562,1235.0787611714802,1444.94782938655,1562.80482609701,1473.67958227581,1305.65652067614,1549.6316062065803,1652.5851948991199,1623.35294549802,,
399849,United States,USA,"Self-employed, female (% of female employment)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10000038146973,8.80000019073486,8.80000019073486,9.39999961853027,9.19999980926514,9.19999980926514,9.0,8.699999809265138,8.39999961853027,8.5,8.300000190734862,8.300000190734862,8.300000190734862,8.300000190734862,8.0,8.0,7.800000190734861,7.5,7.699999809265139,7.800000190734861,7.599999904632571,7.800000190734861,7.699999809265139,7.5,7.400000095367429,7.300000190734861,7.300000190734861,
399850,United States,USA,"Self-employed, male (% of male employment)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3999996185303,16.3999996185303,16.5,15.8000001907349,15.3999996185303,15.1999998092651,14.8999996185303,14.5,14.1000003814697,13.6999998092651,13.6000003814697,13.5,13.8000001907349,13.8000001907349,13.6000003814697,13.3999996185303,13.1000003814697,12.8999996185303,13.1000003814697,13.1999998092651,12.8000001907349,12.6000003814697,12.3000001907349,12.1000003814697,12.1999998092651,12.1000003814697,12.1000003814697,
399851,United States,USA,"Self-employed, total (% of total employment)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1999998092651,13.0,13.0,13.0,12.6000003814697,12.5,12.1999998092651,11.8999996185303,11.5,11.3000001907349,11.1999998092651,11.1000003814697,11.3000001907349,11.1999998092651,11.1000003814697,10.8999996185303,10.6999998092651,10.3999996185303,10.6000003814697,10.6999998092651,10.3999996185303,10.3999996185303,10.1000003814697,10.0,10.0,9.89999961853027,9.89999961853027,
399852,United States,USA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,11450000000.0,12800000000.0,13350000000.0,17040000000.0,20770000000.0,23330000000.0,27580000000.0,31090000000.0,35450000000.0,38831300000.0,47550000000.0,57250000000.0,63990000000.0,64220000000.0,71114000000.0,73093000000.0,86699000000.0,98662000000.0,110915000000.0,127140000000.0,147860000000.0,164260000000.0,177241900000.0,185911000000.0,200395000000.0,219193000000.0,239515000000.0,256093000000.0,262767000000.0,271346000000.0,290382000000.0,274321000000.0,280671000000.0,289972000000.0,337963000000.0,373004000000.0,416740000000.0,488394000000.0,532819000000.0,512721000000.0,563330000000.0,627779000000.0,656411000000.0,701451000000.0,741917000000.0,753150000000.0,752365000000.0,,
399853,United States,USA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,14650000000.0,15570000000.0,17050000000.0,19090000000.0,21660000000.0,22270000000.0,24910000000.0,27630000000.0,31690000000.0,36230000000.0,40970000000.0,44880000000.0,51040000000.0,54260000000.0,66910000000.0,72030000000.0,80158000000.0,90786000000.0,98615000000.0,102510000000.0,117670000000.0,118500000000.0,119552000000.0,123771000000.0,133075000000.0,141410000000.0,152550000000.0,165953000000.0,180676000000.0,192898000000.0,216121000000.0,213469000000.0,224381000000.0,242221000000.0,283082000000.0,304451000000.0,341167000000.0,372573000000.0,409055000000.0,386803000000.0,409311000000.0,435764000000.0,452012000000.0,461083000000.0,480758000000.0,491741000000.0,504654000000.0,,
399854,United States,USA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6702105683489,75.3283695051435,75.5464271379794,75.6545377711975,76.70064221979399,77.7270471809935,77.449247159577,77.0420686521135,76.887487568561,76.605824673596,76.7561815252451,77.1983068114247,78.7278773594177,78.43520598048059,78.003566190893,78.2146841227262,77.8527815568913,77.88085483248351,78.92051498716471,,,
399855,United States,USA,"Services, etc., value added (annual % growth)",NV.SRV.TETC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.454228052451549,4.4555934365190195,3.6310210393476896,2.3289359312556,2.34019195189998,2.42418619794881,3.06392546806691,3.8591637789398394,2.4510549745898698,1.67377734816829,0.234645585762024,-1.77172178046651,2.05754376680672,1.6354463787923401,2.07899249941805,1.18897697512186,2.22094738373677,2.62137106664784,,,
399856,United States,USA,"Services, etc., value added (constant 2010 US$)",NV.SRV.TETC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8375205360100.0,8748256106700.0,9138042831600.0,9469847089400.0,9690393760900.0,9917167575800.0,10157578183400.0,10468798808300.0,10872806900000.0,11139305374400.0,11325752544500.0,11352327922900.0,11151196256500.0,11380637000000.0,11566761215700.0,11807233313800.0,11947618599300.0,12212968922000.0,12533116155700.0,,,
399857,United States,USA,"Services, etc., value added (constant LCU)",NV.SRV.TETC.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8375205360100.0,8748256106700.0,9138042831600.0,9469847089400.0,9690393760900.0,9917167575800.0,10157578183400.0,10468798808300.0,10872806900000.0,11139305374400.0,11325752544500.0,11352327922900.0,11151196256500.0,11380637000000.0,11566761215700.0,11807233313800.0,11947618599300.0,12212968922000.0,12533116155700.0,,,
399858,United States,USA,"Services, etc., value added (current LCU)",NV.SRV.TETC.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206396000000.0,6611745000000.0,7054613000000.0,7522771000000.0,7891252000000.0,8252007000000.0,8623739000000.0,9141251000000.0,9734295000000.0,10255997000000.0,10751999000000.0,10997687000000.0,11014404000000.0,11380637000000.0,11729656000000.0,12239015000000.0,12575647000000.0,13109798000000.0,13779896000000.0,,,
399859,United States,USA,"Services, etc., value added (current US$)",NV.SRV.TETC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206396000000.0,6611745000000.0,7054613000000.0,7522771000000.0,7891252000000.0,8252007000000.0,8623739000000.0,9141251000000.0,9734295000000.0,10255997000000.0,10751999000000.0,10997687000000.0,11014404000000.0,11380637000000.0,11729656000000.0,12239015000000.0,12575647000000.0,13109798000000.0,13779896000000.0,,,
399860,United States,USA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.05,,,,,1.052,,,,,1.053,,,,,1.052,,,,,1.051,,,,,1.05,,,1.0490000000000002,,1.0490000000000002,,,,,1.048,,,,,1.048,,,,,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,,,
399861,United States,USA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42182.5,,,,,,,,,,45930.1,,,,,41952.9,,,42528.6,,41202.0,,,,,,,,
399862,United States,USA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16863,10.22689,10.5009,10.518410000000001,10.500910000000001,,10.083910000000001,7.693010000000001,9.404408,7.436667,8.371286999999999,5.8100510000000005,5.725715,5.768389,5.147398,3.931864,3.8058120000000004,3.688417,4.006645,3.588965,3.3797910000000004,3.359025,3.54622,3.357678,3.3967379999999996,3.4869440000000003,3.45739,3.4554400000000003,,
399863,United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82099,10.91302,11.330960000000001,11.27905,11.40841,,9.347352,7.340822,8.655895,6.936005000000001,7.567538000000001,6.356877,6.267847,6.322621,5.662715,4.17331,4.056604,3.898417,4.362356,3.8110589999999998,3.546067,3.5469239999999997,3.622301,3.507174,3.479372,3.5486660000000003,3.6429400000000003,3.6430239999999996,,
399864,United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433619,7.411159,6.88925,7.240896,6.443753,,13.40105,9.359587,12.84833,9.786204,12.08944,3.503314,3.458828,3.544055,3.073887,2.972846,2.7825130000000002,2.8298330000000003,2.64018,2.714589,2.7500720000000003,2.6300939999999997,3.2982080000000003,2.792366,3.119704,3.292322,2.743232,2.73311,,
399865,United States,USA,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73069,9.804443,9.903821,9.981582000000001,9.49156,,9.226561,9.342922,7.265136,10.0862,8.23777,7.998219000000001,7.881399000000001,7.986165,7.792089999999999,6.732583999999999,6.484430000000001,6.382911,7.062380999999999,6.578889,6.5934669999999995,6.474526999999999,6.633286,6.710485,6.639767999999999,6.930471000000001,6.7101630000000005,6.684239,,
399866,United States,USA,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4608,6.929378999999999,7.144703,7.256378999999999,7.01465,,5.511558,5.533041000000001,4.081695,5.86717,4.571784,4.592489,4.516641,4.421787999999999,4.384037,3.217784,3.042363,3.032023,3.253086,2.981903,2.962173,2.835324,2.8727720000000003,2.866434,2.784078,2.9098919999999997,2.8861220000000003,2.886176,,
399867,United States,USA,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42724,22.95694,23.08116,22.899160000000002,21.53513,,25.0479,25.666610000000002,21.14625,28.65643,24.43548,23.29828,22.89157,23.15829,22.25766,21.817610000000002,21.63826,21.297639999999998,22.777720000000002,21.95364,21.979860000000002,21.99686,22.86799,22.98863,22.63885,23.77788,22.79616,22.653000000000002,,
399868,United States,USA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6,47.0,47.2,47.3,47.2,47.2,47.3,47.3,47.4,47.6,47.4,47.4,47.5,47.7,47.5,47.3,47.3,47.4,47.7,48.3,48.3,47.8,47.8,47.7,,,,,
399869,United States,USA,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8999996185303,17.8999996185303,18.1000003814697,17.3999996185303,,,,,,
399870,United States,USA,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.2999992370605,16.2000007629395,15.6000003814697,,,,,,
399871,United States,USA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3999996185303,17.6000003814697,17.1000003814697,16.5,,,,,,
399872,United States,USA,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399873,United States,USA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399874,United States,USA,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399875,United States,USA,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,19.9,,,,,17.3,,16.3,,,15.0,,,
399876,United States,USA,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,,,,24.7,,,,,22.0,,21.0,,,19.5,,,
399877,United States,USA,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,23.6009163588761,24.977453472165298,26.1976802824004,28.107533518499498,28.274287918729502,27.8769761116049,28.2617567275608,27.718881748598104,28.2241518282406,27.995123399865605,29.852488591743604,31.3123737219127,32.6859895311282,32.9041632446775,33.9157058330397,32.8185794992416,34.2333544573382,33.907601165735,35.333075420949896,34.5313443131844,36.209373161192104,34.9904258671256,35.0693374422188,34.1453045066143,33.667313712803,32.7420875340006,32.1606642033566,32.4272405196168,31.257407811270298,35.0223570759637,38.8894060671851,39.690326807922,39.2982084533098,36.5018349487155,35.178604374753604,35.0670360783524,37.236888014678,41.9097264004944,39.3195951021863,34.809223149750096,34.4606845581375,34.4476158728836,34.361209333675106,34.3763782108803,35.322234147568395,,
399878,United States,USA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,50480000000.0,60930000000.0,72730000000.0,81970000000.0,87950000000.0,103510000000.0,117730000000.0,135440000000.0,154070000000.0,179110000000.0,196910000000.0,204570000000.0,234790000000.0,260420000000.0,279150000000.0,298590000000.0,329520000000.0,354860000000.0,383590000000.0,400460000000.0,418450000000.0,433080000000.0,466580000000.0,489910000000.0,515120000000.0,545290000000.0,577940000000.0,617820000000.0,659300000000.0,723253000000.0,739421000000.0,763243000000.0,808910000000.0,853391000000.0,905689000000.0,947242000000.0,974381000000.0,950798000000.0,970905000000.0,903991000000.0,938137000000.0,1091255000000.0,1140932000000.0,1193355000000.0,1230195000000.0,,
399879,United States,USA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399880,United States,USA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.56,,,,54.71,,,
399881,United States,USA,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
399882,United States,USA,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
399883,United States,USA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,6.0,
399884,United States,USA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399885,United States,USA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,8.12831609256313,9.2310502788952,7.95196052064502,9.583585642019699,10.328120470658302,14.3166911498845,12.9481718217254,15.191185865671999,21.910194695801703,27.4314554458851,33.7904964969101,47.53041019311979,59.072610111623405,37.4117703725125,41.3873817472952,33.983880831943495,34.6586863745523,38.696031485943706,49.9280868906096,49.922922440278796,67.5703321738087,85.9916439110585,107.63233960793501,135.383533454327,194.767177565342,289.573997652259,196.610107642529,155.343562303815,139.393131763833,155.62717598017701,196.981300051643,220.713223143836,295.99154350831503,320.992170305536,237.929133292828,240.74099566579702,264.504078766711,200.24112977480098,199.186529660546,224.092541624114,228.459551704199,225.89270301578998,,
399886,United States,USA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,137281000000.0,173321000000.0,165874000000.0,225844000000.0,271850900000.0,409816000000.0,415760100000.0,508143800000.0,797122900000.0,1108420900000.0,1468783000000.0,2181719500000.0,2876964300000.0,1965101500000.0,2341571000000.0,2032096400000.0,2139842200000.0,2530449200000.0,3434412300000.0,3648744090000.0,5178630800000.0,6965496000000.0,9265546100000.0,12305236800000.0,18815724700000.0,29782045700000.0,20883579600000.0,17052861300000.0,16045083400000.0,19103123800000.0,25792191700000.0,30581777000000.0,42852575300000.0,47245495800000.0,34306380734455.0,36025378147933.8,41045547210000.0,32349465130000.0,33247253460000.0,38976646580000.0,41398501970000.0,42071330000000.0,,
399887,United States,USA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,19.505683432793397,19.6264296229193,19.883294695278803,26.2011854364641,27.3604458333908,30.1380102247555,32.903848623971896,34.879259934275304,44.0634462230237,69.1829222767243,63.83631948761371,85.9641129731008,113.634607946061,70.688612170756,69.231498380242,65.69032586125161,51.4435202733189,55.665113013117,65.4039272301037,71.01846705800321,74.4909584630437,82.13546918299721,86.02992643644559,95.2227558273967,127.32781641767099,197.130901217527,149.34266593610002,154.26269197054899,112.468699193191,117.02673405453999,151.711060019997,156.276866350546,215.09875218688703,407.63040107223395,227.53684798478199,208.438562012596,262.427696555079,173.285235302483,138.32933673731,148.02800764824102,165.147847098644,94.7188501035539,,
399888,United States,USA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,
399889,United States,USA,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25121797894075,3.6009905855825495,2.86858450474011,2.9235095708617598,51.424637714979106,51.2648571935427,56.4574063530222,59.020511528799894,60.5831540625517,61.428471252717294,61.851572077817494,62.5411866567258,63.223471721243804,64.144018076815,64.8451274460721,59.26214260107929,60.330392130509395,60.2290853239493,59.5557976616292,58.9059642394219,59.169909382084704,58.986178778314,59.5038976416996,61.1453754963984,62.690414052940596,62.0828221354898,62.25004323423929,63.8861876816854,64.4793887098618,65.5507773831297,65.5943813138769,,
399890,United States,USA,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,33100000000.0,37370000000.0,31590000000.0,34410000000.0,661110000000.0,722450000000.0,803180000000.0,866970000000.0,915260000000.0,963610000000.0,998940000000.0,1040160000000.0,1072700000000.0,1118460000000.0,1191620000000.0,1223301000000.0,1324196000000.0,1425031000000.0,1486876000000.0,1592412000000.0,1683136000000.0,1780952000000.0,2004052000000.0,2263858000000.0,2460269000000.0,2457253000000.0,2426117000000.0,2472184000000.0,2572382000000.0,2693762000000.0,2777089000000.0,,
399891,United States,USA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,11.7,,,,,12.9,,,,,14.3,,,
399892,United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9629090.0,9632030.0,9632030.0,9632030.0,9632030.0,9632030.0,9632030.0,9632030.0,9632030.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,9831510.0,
399893,United States,USA,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399894,United States,USA,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399895,United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.31199000000001,78.46600000000001,78.62002,78.75005,78.88008,79.01011,79.14014,79.27017,79.53761999999999,79.80508,80.07253,80.33999,80.60745,81.04554,81.48363,81.92172,82.35981,82.79791,83.04178,83.28566,83.52953000000001,83.77341,84.01728,84.14389,84.27051,84.39712,84.52373,84.65034,84.80709,84.96385,85.1206,85.27736,85.43411,85.5838,85.73349,85.88318000000001,86.03286,86.18255,86.29899,86.41542,86.53186,86.64829,86.76472,86.92559,87.08646,87.24733,87.40819,87.56906,87.65841,87.74776,87.83711,87.92645999999999,88.01581,88.15329,88.29077,88.42826,,,
399896,United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.96085,64.01085,64.06084,64.00609,63.951330000000006,63.89657,63.84182,63.78706,64.16265,64.53824,64.91383,65.28941999999999,65.665,66.39541,67.12581999999999,67.85623000000001,68.58663,69.31704,69.85511,70.39317,70.93124,71.46931,72.00737,72.26364000000001,72.51992,72.77619,73.03246,73.28873,73.5822,73.87568,74.16915,74.46262,74.75609,75.26892,75.78175,76.29458000000001,76.80741,77.32023000000001,77.60695,77.89367,78.18039,78.46710999999999,78.75383000000001,78.97839,79.20296,79.42752,79.65209,79.87665,80.03011,80.18356999999999,80.33703,80.49049000000001,80.64395,80.88665999999999,81.12937,81.37208000000001,,,
399897,United States,USA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,5.2,5.31,5.23,5.11,,4.52,4.11,4.16,4.1,3.68,3.62,3.55,3.68,3.32,3.13,3.07,2.98,2.83,2.96,2.87,2.84,2.95,2.93,2.83,2.89,2.79,2.79,,
399898,United States,USA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,5.68,5.79,5.7,5.57,,4.79,4.37,4.36,4.29,3.84,3.79,3.71,3.86,3.43,3.24,3.19,3.1,2.91,3.06,2.95,2.93,3.02,3.02,2.88,2.95,2.87,2.87,,
399899,United States,USA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,2.8,2.8,2.82,2.66,,3.06,2.76,3.13,3.09,2.88,2.6,2.63,2.72,2.75,2.51,2.41,2.36,2.41,2.44,2.49,2.4,2.58,2.52,2.6,2.63,2.44,2.42,,
399900,United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,3.97,3.99,3.98,3.78,,2.95,2.56,2.53,2.77,1.98,1.84,1.86,1.94,1.8,1.68,1.65,1.61,1.44,1.49,1.62,1.57,1.61,1.62,1.62,1.63,1.64,1.61,,
